"ESTUDIO","CUES","CCAA","PROV","MUN","CAPITAL","TAMUNI","ENTREV","TIPO_TEL","SEXO","EDAD","P0","P1","P2","P3","P4","P4A_1","P4A_2","P4A_3","P4A_4","P4A_5","P4A_6","P4A_9","P4B","P4C","P4D","P4E","P4F","P4G_1","P4G_2","P4G_3","P4G_4","P4G_5","P4G_9","P4H_1","P4H_2","P4H_3","P4H_4","P4H_5","P4H_6","P4H_9","P4I","P5","P5A_1","P5A_2","P5A_3","P5A_4","P5B_1","P5B_2","P5B_3","P5B_4","P6","P6A","P7","P8","P9","P10","P11_1","P11_2","P12","P13_1","P13_2","P14_1","P14_2","P15","P16","P17_1","P17_2","P17_3","P18_1","P18_2","P18_3","P19_1","P19_2","P19_3","P19_4","P19_5","P20","P21","P22","INTENCIONG","ESCIDEOL","ESCIDEOLPOLI_1","ESCIDEOLPOLI_2","ESCIDEOLPOLI_3","ESCIDEOLPOLI_4","ESCIDEOLPOLI_5","P27_1","P27_2","P27_3","P27_4","P27_5","PARTICIPACIONG","FIDEVOTO","P31","ESCUELA","NIVELESTENTREV","RELIGION","ECIVIL","SITLAB","CNO11","CLASESOCIAL","IA_E1_DIA","IA_E1_MES","IA_E1_ANYO","IA_E2","IA_E3","IA_E4","P4A_7","P4A_8","P4A_10","P4A_11","VOTOSIMG","ESTUDIOS","CLASESUB"
3292,2595,1,41,0,3,1,0,1,2,71,1,2,1,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,98,2,2,1,2,2,98,99,2,3,98,3,98,4,3,1,53,46,1,29,9,5,1,1,1,8,2,4,96,1,98,98,98,98,98,98,8,5,3,3,7,1,1,1,3,4,1,3,2,NA,12,5,9,20,6,15,1,NA,NA,NA,NA,2,3,5
3292,210,1,41,38,3,5,0,1,1,52,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,8,2,1,5,3,1,2,6,1,6,7,1,3,5,2,24,13,53,53,97,99,1,4,1,2,2,4,3,97,5,5,1,6,1,10,3,1,4,2,1,2,1,3,1,3,6,1,1,1,3,3,1,9,20,2,17,3,NA,NA,NA,NA,1,4,2
3292,1860,1,41,38,3,5,0,2,2,47,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,NA,2,3,1,2,4,3,1,7,2,1,2,3,3,5,4,4,51,16,22,9,16,22,4,5,3,3,6,3,3,2,5,7,3,8,1,10,8,3,4,3,3,5,1,3,5,3,9,2,1,1,3,4,3,9,20,4,16,3,NA,NA,NA,NA,4,6,3
3292,685,1,41,38,3,5,0,2,2,77,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,4,2,1,1,3,2,7,8,2,8,1,5,97,3,4,53,1,98,53,98,99,10,5,10,1,7,1,4,4,2,1,1,8,1,98,98,8,3,3,9,98,1,1,1,3,5,1,5,2,NA,3,2,9,20,3,15,2,NA,NA,NA,NA,21,5,2
3292,718,1,41,38,3,5,0,2,2,37,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,2,1,2,4,3,2,2,1,2,9,6,3,1,4,4,53,94,6,29,22,8,1,1,1,1,1,4,4,97,5,5,98,98,98,98,98,1,1,1,1,1,1,4,1,3,4,2,1,1,3,98,2,9,20,3,19,2,NA,NA,NA,NA,77,3,8
3292,746,1,41,38,3,5,0,2,2,29,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,3,2,2,1,2,4,3,2,5,3,2,2,6,3,9,4,5,1,98,99,1,97,99,7,6,5,1,98,2,3,1,1,98,98,98,98,98,98,6,5,1,5,98,1,3,5,3,4,2,2,4,NA,5,2,9,20,3,17,2,NA,NA,NA,NA,2,3,4
3292,1217,1,41,38,3,5,0,2,1,60,1,1,2,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,3,3,8,NA,98,2,1,3,3,2,3,5,2,10,1,5,1,4,3,1,11,18,13,1,9,5,3,4,1,6,3,4,97,1,5,5,7,2,10,6,6,3,1,3,5,1,2,1,3,6,2,1,2,NA,3,2,9,20,3,20,4,NA,NA,NA,NA,2,4,2
3292,1595,1,41,38,3,5,0,2,1,65,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,1,2,1,3,3,8,6,99,2,8,6,3,5,4,2,51,8,53,53,97,99,6,2,5,1,1,2,4,1,1,4,4,8,1,10,5,6,2,1,4,3,1,2,2,3,2,2,1,2,NA,3,3,9,20,4,17,2,NA,NA,NA,NA,2,2,2
3292,1742,1,41,38,3,5,0,2,2,64,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,2,2,1,4,3,1,3,2,2,4,8,3,2,5,2,53,8,13,53,96,8,4,4,1,2,4,4,4,97,5,6,4,6,1,98,98,2,2,1,1,2,1,1,1,3,6,1,1,4,NA,3,3,9,20,4,24,3,NA,NA,NA,NA,1,4,2
3292,1923,1,41,38,3,5,0,2,2,71,1,2,3,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,7,4,2,10,98,96,99,4,3,45,96,99,13,6,12,8,3,1,1,5,3,3,97,5,5,98,98,98,98,98,4,3,2,1,2,1,1,1,3,2,2,1,2,NA,3,3,9,20,4,16,3,NA,NA,NA,NA,97,2,2
3292,2242,1,41,38,3,5,0,1,1,74,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,3,3,2,1,4,3,2,98,99,2,2,98,3,1,5,1,53,8,1,53,6,98,1,1,1,4,1,4,3,3,4,7,98,98,98,8,5,9,5,7,8,8,5,5,8,3,11,4,3,2,NA,4,4,9,20,5,18,2,NA,NA,NA,NA,18,6,3
3292,2291,1,41,38,3,5,0,1,1,18,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,1,2,1,2,2,5,3,2,7,2,2,3,6,1,5,5,4,96,48,22,8,22,53,3,2,2,1,3,4,4,96,5,3,5,7,4,9,6,3,2,1,2,3,2,6,9,3,4,4,2,6,NA,4,4,9,20,5,22,2,NA,NA,NA,NA,96,3,3
3292,2318,1,41,38,3,5,0,1,2,28,1,1,2,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,1,1,3,3,2,2,5,3,1,5,2,2,6,2,3,8,3,3,96,97,99,8,97,99,1,5,1,6,3,4,3,97,4,7,3,7,1,9,5,2,6,7,1,4,1,3,1,3,7,1,2,1,5,2,4,9,20,5,18,2,NA,NA,NA,NA,18,5,1
3292,2408,1,41,38,3,5,0,1,1,66,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,1,1,1,NA,2,2,2,3,2,1,4,3,2,2,3,2,5,2,8,4,3,3,13,9,46,53,6,13,3,4,2,1,5,4,3,6,3,6,3,7,1,9,6,2,3,1,1,5,1,3,3,3,11,1,1,2,NA,3,4,9,20,5,25,3,NA,NA,NA,NA,4,6,2
3292,1329,1,41,0,3,3,0,2,1,56,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,5,3,1,97,99,2,6,97,1,8,5,2,8,1,45,1,8,45,1,5,1,1,1,4,3,2,0,5,1,5,1,10,5,1,6,3,1,5,1,3,1,3,4,2,1,2,NA,3,3,9,20,4,19,1,NA,NA,NA,NA,1,3,2
3292,1207,1,41,0,3,3,0,2,1,45,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,1,2,1,2,1,4,3,2,5,4,2,8,10,3,97,5,9,51,21,46,2,97,99,5,1,1,5,97,2,3,1,1,5,7,7,4,3,98,8,4,3,1,97,1,3,2,3,7,5,4,1,6,3,2,9,20,3,19,4,NA,NA,NA,NA,2,5,2
3292,2659,1,41,0,3,3,0,2,1,65,1,2,3,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,3,2,3,2,3,2,2,4,2,2,3,3,1,3,3,8,98,99,20,98,99,8,4,5,3,4,2,4,1,1,6,6,9,1,10,5,8,6,3,4,4,1,1,1,3,2,2,1,2,NA,5,5,9,20,6,16,2,NA,NA,NA,NA,2,2,4
3292,2673,1,41,0,3,3,0,2,2,44,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,4,5,2,2,1,8,98,5,4,19,96,99,8,97,99,6,97,97,97,97,3,8,98,5,98,3,98,98,98,98,8,97,97,97,97,3,8,5,3,4,1,4,4,NA,98,5,9,20,6,17,2,NA,NA,NA,NA,98,3,8
3292,2597,1,41,0,3,3,0,1,2,20,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,5,3,2,7,4,2,9,10,4,3,4,2,8,22,1,22,1,98,3,5,4,98,5,4,3,6,0,4,3,7,1,10,6,2,7,5,5,8,1,3,3,3,6,2,2,6,NA,3,5,9,20,6,15,1,2,2,2,2,1,4,2
3292,1258,1,41,0,3,3,0,2,2,42,1,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,1,2,4,3,1,3,7,2,3,6,1,2,4,4,50,1,48,1,53,29,5,3,2,1,5,3,4,6,5,3,2,7,2,9,6,7,4,1,5,7,1,3,3,3,11,2,1,4,NA,3,2,9,20,3,16,4,NA,NA,NA,NA,96,6,2
3292,79,1,41,0,3,3,0,2,2,36,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,1,2,4,7,2,1,8,1,5,4,3,8,22,19,8,98,99,8,4,4,1,5,1,4,1,1,1,1,10,4,10,4,8,5,1,5,5,1,1,1,3,7,6,2,1,4,4,1,9,20,2,16,3,NA,NA,NA,NA,2,5,3
3292,474,1,41,0,3,3,0,2,1,36,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,5,3,2,7,5,2,5,2,1,3,5,3,51,97,99,96,46,97,1,1,1,1,1,4,3,3,4,7,3,6,1,7,5,2,4,7,1,5,1,3,2,3,6,4,1,1,10,3,2,9,20,3,18,2,NA,NA,NA,NA,18,4,2
3292,2064,1,41,0,3,3,0,2,1,59,1,1,3,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,3,5,1,1,10,1,5,3,3,1,16,53,53,7,8,7,1,9,1,1,2,3,5,2,3,7,8,3,10,98,6,2,1,8,1,1,1,1,3,4,4,1,2,NA,5,3,9,20,4,24,4,NA,NA,NA,NA,21,3,4
3292,2375,1,41,0,3,3,0,1,2,46,1,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,8,1,1,1,NA,1,1,2,2,3,3,1,4,2,2,1,6,2,1,3,2,1,6,98,22,98,99,8,8,8,98,98,8,8,98,5,6,5,7,1,10,5,8,98,98,98,98,5,5,6,3,9,2,1,1,3,3,4,9,20,5,12,3,NA,NA,NA,NA,97,6,2
3292,2576,1,41,0,3,3,0,2,1,30,1,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,2,1,1,3,2,8,3,3,2,4,2,22,51,11,97,99,99,5,6,2,2,3,3,3,97,5,5,3,7,1,10,5,1,1,1,1,1,5,5,5,3,6,6,2,1,3,4,4,9,20,5,14,4,NA,NA,NA,NA,97,4,3
3292,1151,1,41,0,3,3,0,2,2,62,1,1,3,99,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3,1,98,2,8,2,3,1,2,4,1,8,1,5,6,5,2,53,1,46,53,29,97,4,1,3,1,2,2,4,1,1,3,3,9,2,10,5,7,1,1,5,4,1,2,1,3,14,9,1,1,2,3,2,9,20,3,28,3,NA,NA,NA,NA,2,6,2
3292,1434,1,41,0,3,3,0,2,1,62,1,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,5,3,1,1,4,2,6,7,1,3,4,1,51,11,3,11,3,99,1,2,1,2,2,4,3,2,0,6,4,6,1,9,7,1,3,2,1,2,1,3,1,3,6,2,1,2,NA,3,3,9,20,4,15,2,NA,NA,NA,NA,1,4,2
3292,1765,1,41,0,3,3,0,2,1,40,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,1,1,4,1,2,2,98,1,2,1,2,5,4,2,6,8,50,6,22,51,3,1,1,1,3,2,4,7,1,4,4,6,2,10,6,6,4,3,6,8,1,3,1,3,11,5,1,1,11,5,3,9,20,4,10,3,NA,NA,NA,NA,2,6,4
3292,2190,1,41,0,3,3,0,1,2,62,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,2,2,4,3,2,5,7,1,5,98,1,2,4,2,50,1,8,22,6,1,1,3,1,1,4,4,3,6,3,5,3,7,1,10,5,1,3,2,1,5,1,2,1,3,9,1,5,2,NA,4,4,9,20,5,18,1,NA,NA,NA,NA,4,6,3
3292,2222,1,41,0,3,3,0,1,2,51,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,1,2,5,3,1,4,5,2,1,6,3,98,5,5,11,1,53,11,1,53,1,2,1,7,5,4,3,98,4,7,3,5,1,7,5,2,5,7,1,5,1,3,3,3,11,2,1,4,NA,3,4,9,20,5,11,2,2,2,2,2,18,6,2
3292,2120,1,41,0,3,3,0,2,1,31,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,2,3,2,8,2,3,2,7,2,1,8,6,5,8,4,2,53,8,13,20,9,6,6,1,5,1,5,3,4,97,2,4,5,6,3,9,6,6,1,1,5,4,1,3,3,3,10,5,2,1,5,2,3,9,20,4,22,4,NA,NA,NA,NA,21,6,1
3292,67,1,41,0,3,2,0,2,2,24,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,2,4,3,1,2,4,2,2,8,3,5,4,5,11,9,99,9,1,53,4,2,2,1,4,3,4,97,5,5,7,9,3,10,6,2,1,1,1,4,1,4,5,3,13,4,2,4,NA,4,1,9,20,2,14,3,NA,NA,NA,NA,77,6,3
3292,1888,1,41,0,3,3,0,2,2,66,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,2,6,2,2,2,2,4,2,9,10,3,4,4,2,8,1,9,97,99,99,7,4,5,1,5,2,4,1,1,5,5,10,1,98,5,8,3,1,5,5,1,1,3,3,6,1,1,2,NA,5,3,9,20,4,16,3,NA,NA,NA,NA,2,4,4
3292,2262,1,41,0,3,3,0,1,2,56,1,2,1,1,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,3,4,2,1,2,1,3,4,2,46,50,94,53,8,51,5,1,4,3,4,1,3,1,3,4,5,10,2,10,5,7,2,1,3,5,1,3,4,3,6,2,2,1,5,4,4,9,20,5,20,2,2,2,2,1,4,4,3
3292,1487,1,41,0,3,2,0,2,1,65,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,8,8,8,NA,NA,NA,NA,1,2,1,5,2,1,6,97,1,1,2,1,5,5,4,53,6,51,6,8,93,3,3,1,2,1,4,3,2,4,7,3,5,1,6,98,3,5,7,1,98,1,3,3,3,2,1,1,2,NA,4,3,9,20,4,23,2,NA,NA,NA,NA,18,2,3
3292,2393,1,41,0,3,2,0,1,2,69,1,2,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,8,1,1,1,NA,1,1,2,2,4,3,1,2,4,2,7,1,1,3,4,2,53,8,99,53,6,8,6,6,3,4,6,3,2,98,5,6,4,6,2,98,6,6,7,3,2,6,1,2,1,3,2,1,3,7,NA,5,4,9,20,5,24,3,NA,NA,NA,NA,98,2,4
3292,218,1,41,0,3,3,0,2,2,26,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,3,5,3,2,3,5,2,6,10,3,4,4,2,53,11,96,53,12,91,5,2,1,1,2,3,3,97,5,5,10,7,1,2,3,5,6,1,4,5,1,3,3,3,5,1,2,1,4,4,1,9,20,2,20,3,2,2,2,2,77,5,3
3292,1147,1,41,0,3,3,0,2,2,53,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,8,1,1,1,NA,2,1,2,2,4,3,1,4,5,2,1,8,3,5,4,2,22,6,1,6,22,99,2,6,2,5,6,4,2,2,0,6,2,6,1,8,6,2,7,98,98,4,1,2,1,3,9,1,1,1,2,3,2,9,20,3,26,3,NA,NA,NA,NA,1,6,2
3292,966,1,41,0,3,2,0,2,1,66,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,3,2,2,5,3,2,5,2,2,5,8,3,6,5,4,53,1,98,8,29,7,7,4,3,6,6,3,1,97,0,7,4,7,3,5,5,5,7,4,3,3,1,3,3,3,2,1,1,2,NA,3,2,9,20,3,17,3,NA,NA,NA,NA,1,2,2
3292,1804,1,41,0,3,2,0,2,1,52,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,5,3,1,4,1,2,1,7,2,5,4,2,12,1,53,53,93,97,1,7,1,3,4,4,2,2,0,5,5,7,2,3,5,5,8,4,1,6,1,3,5,3,4,1,1,1,7,3,3,9,20,4,14,3,NA,NA,NA,NA,1,3,2
3292,2030,1,41,0,3,3,0,2,1,55,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,3,1,7,3,1,3,98,3,1,4,3,51,22,6,51,22,6,7,3,9,1,1,3,4,4,2,3,5,8,2,10,8,5,2,1,9,2,1,2,1,3,4,2,1,2,NA,4,3,9,20,4,15,3,NA,NA,NA,NA,21,3,3
3292,2309,1,41,0,3,3,0,1,1,76,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,NA,1,2,1,5,3,2,5,2,1,1,10,1,3,5,2,9,1,8,97,99,99,2,4,1,2,4,4,2,2,0,10,1,4,1,7,4,1,4,1,3,4,1,1,1,3,1,2,1,2,NA,3,4,9,20,5,12,2,NA,NA,NA,NA,1,1,2
3292,2699,1,41,0,3,3,0,2,1,31,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,3,3,2,1,1,3,1,7,5,2,1,6,5,1,4,4,8,96,90,8,7,1,8,4,7,1,5,2,3,1,2,2,4,8,2,10,6,7,3,1,6,4,1,3,1,3,7,4,2,4,NA,3,5,9,20,6,12,2,NA,NA,NA,NA,21,5,2
3292,177,1,41,0,3,3,0,1,2,43,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,NA,1,3,1,2,5,1,2,4,5,2,10,9,3,1,4,3,13,53,8,97,99,99,5,98,3,5,7,4,3,6,3,5,3,7,4,7,5,5,6,4,4,7,8,3,2,3,7,6,5,1,4,3,1,9,20,2,18,3,NA,NA,NA,NA,4,5,2
3292,263,1,41,0,3,3,0,2,1,45,1,1,1,98,1,1,2,2,2,2,2,2,8,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,1,1,1,1,8,3,1,3,2,1,7,6,1,98,4,2,53,46,6,22,6,8,7,6,6,1,6,2,2,1,1,4,5,5,98,98,98,7,6,1,6,7,1,3,8,3,11,4,1,1,4,3,1,9,20,2,14,4,2,2,2,2,2,6,2
3292,2312,1,41,0,3,3,0,1,2,38,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,1,3,3,2,1,2,2,3,1,2,3,2,1,10,3,5,5,5,8,53,13,8,1,53,10,98,98,98,98,1,4,1,1,98,1,98,98,98,98,10,1,1,1,98,4,1,1,3,4,2,5,4,NA,4,4,9,20,5,18,2,NA,NA,NA,NA,2,3,3
3292,2600,1,41,0,3,3,0,1,2,69,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,98,2,1,3,1,8,3,4,2,1,8,1,2,4,4,6,1,53,29,20,99,5,3,98,98,98,3,8,98,1,3,5,98,98,98,98,5,98,98,98,98,1,1,1,3,4,1,3,2,NA,3,5,9,20,6,16,1,NA,NA,NA,NA,2,3,2
3292,2694,1,41,0,3,3,0,2,2,34,1,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,3,2,3,1,2,4,3,8,3,4,2,6,4,1,3,5,4,13,11,16,11,99,99,2,4,2,97,97,3,3,97,5,5,98,98,98,98,98,98,98,97,98,97,1,4,9,3,98,9,1,9,NA,99,5,9,20,6,16,2,NA,NA,NA,NA,97,9,9
3292,539,1,41,0,3,2,0,2,1,38,1,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,8,2,3,2,5,97,2,10,97,9,3,5,3,11,13,98,9,29,97,5,1,3,1,1,2,4,1,1,5,9,3,1,98,5,9,3,1,2,4,1,2,5,3,4,4,1,1,9,12,2,9,20,3,14,2,NA,NA,NA,NA,2,3,5
3292,1971,1,41,0,3,3,0,2,2,63,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,3,2,2,5,3,1,98,99,1,5,3,8,1,5,2,1,53,6,97,99,99,1,1,1,1,1,4,4,98,5,5,2,6,1,7,4,2,3,4,2,4,1,3,1,3,2,2,1,4,NA,3,3,9,20,4,19,3,NA,NA,NA,NA,97,2,2
